date,strategy_return,benchmark_return,active_return,relative_nav,relative_drawdown,rolling_beta_60
2024-01-02,0.0,0.0,0.0,1.0,0.0,
2024-01-03,0.0,0.0,0.0,1.0,0.0,
2024-01-04,0.0,0.0,0.0,1.0,0.0,
2024-01-05,0.0,0.0,0.0,1.0,0.0,
2024-01-08,-0.0039004398939349594,-0.011000103834190367,0.007099663940255407,1.0071786296113676,0.0,
2024-01-09,0.005328784604055947,0.001960709129728677,0.00336807547432727,1.010564245044938,0.0,
2024-01-10,-0.0016826315948937909,-0.004668186687376341,0.0029855550924825502,1.013595490693596,0.0,
2024-01-11,-0.0061637100590650196,0.005658306401731483,-0.011822016460796503,1.001680168660963,-0.011755500238541217,
2024-01-12,0.01110148736059191,-0.0034909420597680763,0.014592429420359987,1.016348321495592,0.0,
2024-01-15,0.010611268477562108,-0.0009886829750130888,0.011599951452575197,1.0281495803875975,0.0,
2024-01-16,0.011570542968748043,0.006082440291137914,0.005488102677610129,1.0337580576247871,0.0,
2024-01-17,-0.007746853997399161,-0.021749983943656237,0.014003129946257076,1.0485557557349974,0.0,
2024-01-18,0.00014523451120918018,0.014136215803748575,-0.013990981292539395,1.0340899238930235,-0.01379595864392913,
2024-01-19,-0.007030095695690575,-0.0015124915680045925,-0.005517604127685982,1.028375582166875,-0.019245684798112506,
2024-01-22,-0.017481609469668147,-0.015558863971109838,-0.0019227454985583092,1.026367026805795,-0.02116122944139387,
2024-01-23,0.010324511874225228,0.004048274846516042,0.006276237027709186,1.0327827768240327,-0.015042575299115457,
2024-01-24,0.0169858866216388,0.013978012539245022,0.00300787408239378,1.035846433539204,-0.012120788166276153,
2024-01-25,0.011236584978185471,0.020081724471172624,-0.008845139492987153,1.026864598086052,-0.020686699329346303,
2024-01-26,0.010965571119730289,-0.0027215735708822075,0.013687144690612496,1.040957798098406,-0.007246116951850179,
2024-01-29,-0.005819406175335939,-0.008956989592422637,0.003137583417086698,1.0442534087741298,-0.004103117013412261,
2024-01-30,-0.004932619392173598,-0.017833448346832204,0.012900828954658605,1.057969753104161,0.0,
2024-01-31,-0.009225067991007752,-0.009148426259283915,-7.664173172383659e-05,1.0578879198244466,-7.734935660896891e-05,
2024-02-01,-0.004851820132174778,0.0007336677290696869,-0.005585487861244465,1.0519834316221608,-0.005658310612790096,
2024-02-02,-0.01283799845232414,-0.011835432081998554,-0.001002566370325586,1.0509161162731535,-0.00666714413177838,
2024-02-05,-0.0056763022911578975,0.006539758739072532,-0.01221606103023043,1.0381614731479496,-0.01872291707592999,
2024-02-06,0.04816172739354929,0.03476729006362289,0.0133944373299264,1.051599846127027,-0.006020878156907772,
2024-02-07,0.011651049760001753,0.00964401278862903,0.002007036971372722,1.0536902856715922,-0.004044980889115757,
2024-02-08,0.009157285505958956,0.006370322075109902,0.0027869634308490543,1.056608293316683,-0.0012868607854651382,
2024-02-19,0.0042156203482581756,0.011553880764235913,-0.007338260415977738,1.0489431882130558,-0.008531968768124565,
2024-02-20,0.0082918282191633,0.002070034502533513,0.0062217937166297865,1.0554560145753027,-0.0023760022642261847,
2024-02-21,0.021437224943986477,0.013491342637357073,0.007945882306629404,1.0637309044720586,0.0,
2024-02-22,0.007020770598932025,0.008621669712291835,-0.0016008991133598105,1.0620425351726874,-0.0015872146726894076,
2024-02-23,0.009873608829962688,0.0008796346089039453,0.008993974221058743,1.0715861234851258,0.0,
2024-02-26,0.00020968642523522263,-0.01042569909179536,0.010635385517030582,1.0831029257378775,0.0,
2024-02-27,0.01582762361307788,0.0119964359338256,0.003831187679252279,1.0872033063687836,0.0,
2024-02-28,-0.02434974741089324,-0.01274097677483621,-0.01160877063605703,1.074419332232829,-0.011758586513733627,
2024-02-29,0.0353509422933882,0.019077692695622872,0.016273249597765327,1.0915763106373317,0.0,
2024-03-01,0.007812042196859048,0.006177612985813985,0.0016344292110450631,1.0933494610087617,0.0,
2024-03-04,0.023389322514113742,0.0008663566438389392,0.022522965870274803,1.1179536176287916,0.0,
2024-03-05,-0.009050406328900529,0.006960155826154502,-0.01601056215505503,1.1001782709301637,-0.015899896398501645,
2024-03-06,0.005139715466121908,-0.004057199046196502,0.00919691451231841,1.1103377354057988,-0.006812341856495152,
2024-03-07,-0.024329259935527703,-0.006006114251342121,-0.018323145684185582,1.0898699233033475,-0.025120625652619077,
2024-03-08,0.015767738832004108,0.004303457498045171,0.011464281333958937,1.1023109592520803,-0.013992224838352274,
2024-03-11,0.023292967831936684,0.012512024282703926,0.010780943549232758,1.1140480566300757,-0.0034934910868661406,
2024-03-12,-0.002954902874093057,0.002292949195155325,-0.005247852069248382,1.1082150719683328,-0.008711046242790066,
2024-03-13,-0.002256019449273561,-0.006986252096598422,0.004730232647324861,1.1134940674754443,-0.003989029672631816,
2024-03-14,0.01268716679316384,-0.0028378990813078264,0.015525065874471666,1.1308303348009503,0.0,
2024-03-15,0.0022402161637455897,0.002181222231174118,5.8993932571471674e-05,1.130896901732201,0.0,
2024-03-18,0.009387712418260419,0.009393575841745383,-5.863423484964159e-06,1.1308903325132051,-5.8088575412007515e-06,
2024-03-19,-0.0007093488144150895,-0.007186845780024376,0.006477496965609286,1.1382686983881483,0.0,
2024-03-20,-0.003781710121463777,0.0021673566019961843,-0.0059490667234599615,1.1315117067626204,-0.005936200859336771,
2024-03-21,-0.007677307500044028,-0.0011976401969774342,-0.006479667303066594,1.1241710959426854,-0.012385127049022615,
2024-03-22,-0.013082409214889124,-0.01007737867520786,-0.0030050305396812638,1.1207585378271694,-0.015383152137781075,
2024-03-25,-0.009316962511092264,-0.00542707733310166,-0.003889885177990604,1.1163751266915531,-0.01923409800128706,
2024-03-26,0.007792754638799471,0.0051007398965841055,0.002692014742215365,1.119365173539201,-0.016607260549038827,
2024-03-27,-0.01381896491677248,-0.011558387209922194,-0.0022605777068502864,1.1168051720941132,-0.01885629142260392,
2024-03-28,0.00021318728068075998,0.005189581895787665,-0.004976394615106905,1.1112762018932374,-0.023713642071624852,
2024-03-29,0.00041099861079962885,0.004691611532633644,-0.004280612921834015,1.1065414721364175,-0.02787323089588445,
2024-04-01,0.010287720444850601,0.016441911822074662,-0.006154191377224061,1.0998417602225754,-0.0337591099711233,
2024-04-02,-0.0024388666325353414,-0.004163645652646153,0.0017247790201108115,1.101746675608715,-0.032085590011524,0.9410747649265816
2024-04-03,-0.0008944508001885731,-0.003595131198689816,0.002700680398501243,1.1047328770455966,-0.029462130857187074,0.9401082265823546
2024-04-08,-0.001445721679006251,-0.00879953293385316,0.007353811254846909,1.1129289961302289,-0.022261617396491573,0.9316235301869837
2024-04-09,0.0013220279896699605,-0.0008259793553232475,0.002148007344993208,1.1153215519901194,-0.020159692022211684,0.9312288350798681
2024-04-10,-0.0034195823620628563,-0.008144362778184866,0.00472478041612201,1.1206344717626802,-0.015492147548675561,0.9276616582911134
2024-04-11,-0.0022658531187483844,-0.00013239330283909556,-0.002133459815909289,1.1182433265772431,-0.017592833607093072,0.9371214714165215
2024-04-12,-0.01586687332253467,-0.008106168375784262,-0.0077607049467504075,1.1094940469269927,-0.025279313664604897,0.9517626674783775
2024-04-15,0.007008067144749441,0.021070308492424417,-0.014062241347674975,1.094214028565934,-0.03870322524426617,0.9084065588945635
2024-04-16,-0.022743054395534812,-0.010696023415672218,-0.012047030979862594,1.0808894785664016,-0.05040920470096277,0.942875869068948
2024-04-17,0.02384841244120839,0.015461755026537238,0.00838665741467115,1.089816500893916,-0.04256657286881671,0.9685591395736871
2024-04-18,-0.006282775099676674,0.0012338016207424918,-0.007516576720419166,1.0816349060187855,-0.04975432641656519,0.9725738283906606
2024-04-19,0.005549403049983637,-0.007882790137940465,0.013432193187924102,1.0962790719217903,-0.036889028509540456,0.9529205513972717
2024-04-22,-0.01129684864487579,-0.003037274590291128,-0.008259574054584662,1.0871966880490047,-0.04486814968334307,1.0034018788293417
2024-04-23,-0.016938517076944937,-0.00698970943709909,-0.009948807639845847,1.0763042423020974,-0.05443745942745848,1.0475524621902952
2024-04-24,0.003683795864916295,0.004391332558520977,-0.0007075366936046823,1.0755460470447058,-0.05510355457570015,1.0440460255058854
2024-04-25,0.006851463897139531,0.0024588101732667678,0.004392653723872764,1.0802589602345565,-0.05096313219869508,1.0389048498593236
2024-04-26,0.005684890156944178,0.01529283362995737,-0.009607943473013192,1.0700362277554532,-0.05994408062816459,1.0127171650153686
2024-04-29,0.023291082694920195,0.011060274772903389,0.012230807922016806,1.082980468467725,-0.048572213220581695,1.0258382790492104
2024-04-30,-0.010425084798267314,-0.005385892372662515,-0.005039192425604799,1.077493569647439,-0.05339260301787285,1.0650921096345232
2024-05-06,0.012941498790390638,0.014838277946306766,-0.0018967791559161284,1.075479684885744,-0.05516185553667341,1.066528645168678
2024-05-07,0.002337704881201219,0.00030919574386989446,0.0020285091373313247,1.0776606309143193,-0.05324583515267822,1.0721079275886534
2024-05-08,-0.007400758293285126,-0.007866886325473943,0.00046612803218881727,1.0781669418340256,-0.05280102724359381,1.1199513412757396
2024-05-09,0.009771752365059783,0.009458923046876233,0.00031282931818354953,1.078501063630962,-0.05250749216052464,1.1205344138582658
2024-05-10,0.0074560847552247456,0.00046826891406626103,0.0069878158411584845,1.0860339030535724,-0.045889687916871647,1.1167796755452453
2024-05-13,-0.0006433753759521599,-0.00043259142721630006,-0.00021078394873585982,1.0858048854679816,-0.04609088609258816,1.1171999910830288
2024-05-14,-0.0030779540866145982,-0.0020863969158654294,-0.0009915571707491688,1.0847259968578928,-0.04703871907052781,1.128796914084654
2024-05-15,-0.0025931599958484153,-0.008473781427354554,0.005880621431506139,1.0911593748411972,-0.041386821594638024,1.0489248377877411
2024-05-16,0.007839174668661908,0.003944506096982492,0.003894668571679416,1.0953923818431568,-0.037668009851897666,1.0489112684455901
2024-05-17,0.020059173733912194,0.010331673332218072,0.009727500401694122,1.105938849023829,-0.028402651685054736,1.0644030209797124
